CustomerID,R_Score,F_Score,M_Score,RFM_Score,Segment
14312.0,4,5,4,454,Loyal Customers
14834.0,4,5,4,454,Loyal Customers
14595.0,4,5,4,454,Loyal Customers
16681.0,4,5,4,454,Loyal Customers
14215.0,4,5,4,454,Loyal Customers
18122.0,4,5,4,454,Loyal Customers
15203.0,4,5,4,454,Loyal Customers
13650.0,4,5,4,454,Loyal Customers
13924.0,4,5,4,454,Loyal Customers
18180.0,4,5,4,454,Loyal Customers
15864.0,4,5,4,454,Loyal Customers
17422.0,4,5,4,454,Loyal Customers
13450.0,4,5,4,454,Loyal Customers
17612.0,4,5,4,454,Loyal Customers
14188.0,4,5,4,454,Loyal Customers
14409.0,4,5,4,454,Loyal Customers
13509.0,4,5,4,454,Loyal Customers
17287.0,4,5,4,454,Loyal Customers
17562.0,4,5,4,454,Loyal Customers
16531.0,4,5,4,454,Loyal Customers
13538.0,4,5,4,454,Loyal Customers
16929.0,4,5,4,454,Loyal Customers
16744.0,4,5,4,454,Loyal Customers
13743.0,4,5,4,454,Loyal Customers
13232.0,4,5,4,454,Loyal Customers
15453.0,4,5,4,454,Loyal Customers
16348.0,4,5,4,454,Loyal Customers
12826.0,4,5,4,454,Loyal Customers
14414.0,4,5,4,454,Loyal Customers
16880.0,4,5,4,454,Loyal Customers
16434.0,4,5,4,454,Loyal Customers
16332.0,4,5,4,454,Loyal Customers
14178.0,4,5,4,454,Loyal Customers
17193.0,4,5,4,454,Loyal Customers
17451.0,4,5,4,454,Loyal Customers
16719.0,4,5,4,454,Loyal Customers
17663.0,4,5,4,454,Loyal Customers
16455.0,4,5,4,454,Loyal Customers
16474.0,4,5,4,454,Loyal Customers
16983.0,4,5,4,454,Loyal Customers
14533.0,4,5,4,454,Loyal Customers
15351.0,4,5,4,454,Loyal Customers
16098.0,4,5,4,454,Loyal Customers
13630.0,4,5,4,454,Loyal Customers
17090.0,4,5,4,454,Loyal Customers
15860.0,4,5,4,454,Loyal Customers
17894.0,4,5,4,454,Loyal Customers
15737.0,4,5,4,454,Loyal Customers
15910.0,4,5,4,454,Loyal Customers
15134.0,4,5,4,454,Loyal Customers
16016.0,4,5,4,454,Loyal Customers
16910.0,4,5,4,454,Loyal Customers
15916.0,4,5,4,454,Loyal Customers
17837.0,4,5,4,454,Loyal Customers
15214.0,4,5,4,454,Loyal Customers
13012.0,4,5,4,454,Loyal Customers
16115.0,4,5,4,454,Loyal Customers
15241.0,4,5,4,454,Loyal Customers
12963.0,4,5,4,454,Loyal Customers
17228.0,4,5,4,454,Loyal Customers
17368.0,4,5,4,454,Loyal Customers
17997.0,4,5,4,454,Loyal Customers
14410.0,4,5,4,454,Loyal Customers
17800.0,4,5,4,454,Loyal Customers
15602.0,4,5,4,454,Loyal Customers
14901.0,4,5,4,454,Loyal Customers
14878.0,4,5,4,454,Loyal Customers
14704.0,4,5,4,454,Loyal Customers
15660.0,4,5,4,454,Loyal Customers
16359.0,4,5,4,454,Loyal Customers
17750.0,4,5,4,454,Loyal Customers
17705.0,4,5,4,454,Loyal Customers
14524.0,4,5,4,454,Loyal Customers
17293.0,4,5,4,454,Loyal Customers
15021.0,4,5,4,454,Loyal Customers
16794.0,4,5,4,454,Loyal Customers
16638.0,4,5,4,454,Loyal Customers
16813.0,4,5,4,454,Loyal Customers
16426.0,4,5,4,454,Loyal Customers
17218.0,4,5,4,454,Loyal Customers
13305.0,4,5,4,454,Loyal Customers
16775.0,4,5,4,454,Loyal Customers
12523.0,4,5,4,454,Loyal Customers
14462.0,4,5,4,454,Loyal Customers
12877.0,4,5,4,454,Loyal Customers
17870.0,4,5,4,454,Loyal Customers
13094.0,4,5,4,454,Loyal Customers
15611.0,4,5,4,454,Loyal Customers
15827.0,4,5,4,454,Loyal Customers
14217.0,4,5,4,454,Loyal Customers
17961.0,4,5,4,454,Loyal Customers
17460.0,4,5,3,453,Loyal Customers
14883.0,4,5,3,453,Loyal Customers
16600.0,4,5,3,453,Loyal Customers
13991.0,4,5,3,453,Loyal Customers
18236.0,4,5,3,453,Loyal Customers
17027.0,4,5,3,453,Loyal Customers
16027.0,4,5,3,453,Loyal Customers
17227.0,4,5,3,453,Loyal Customers
14201.0,4,5,3,453,Loyal Customers
16266.0,4,5,3,453,Loyal Customers
15304.0,4,5,3,453,Loyal Customers
17888.0,4,5,3,453,Loyal Customers
17848.0,4,5,3,453,Loyal Customers
18093.0,4,4,5,445,Loyal Customers
18173.0,4,4,5,445,Loyal Customers
14360.0,4,4,5,445,Loyal Customers
16379.0,4,4,5,445,Loyal Customers
15394.0,4,4,5,445,Loyal Customers
18242.0,4,4,5,445,Loyal Customers
15834.0,4,4,5,445,Loyal Customers
12615.0,4,4,5,445,Loyal Customers
13908.0,4,4,5,445,Loyal Customers
17722.0,4,4,5,445,Loyal Customers
14163.0,4,4,5,445,Loyal Customers
13507.0,4,4,5,445,Loyal Customers
17700.0,4,4,5,445,Loyal Customers
13644.0,4,4,5,445,Loyal Customers
12380.0,4,4,5,445,Loyal Customers
14842.0,4,4,5,445,Loyal Customers
18145.0,4,4,5,445,Loyal Customers
15673.0,4,4,5,445,Loyal Customers
14565.0,4,4,5,445,Loyal Customers
15484.0,4,4,5,445,Loyal Customers
12449.0,4,4,5,445,Loyal Customers
13555.0,4,4,5,445,Loyal Customers
13505.0,4,4,5,445,Loyal Customers
13316.0,4,4,5,445,Loyal Customers
16182.0,4,4,5,445,Loyal Customers
13265.0,4,4,5,445,Loyal Customers
14691.0,4,4,5,445,Loyal Customers
16456.0,4,4,5,445,Loyal Customers
12909.0,4,4,5,445,Loyal Customers
14226.0,4,4,5,445,Loyal Customers
16771.0,4,4,5,445,Loyal Customers
16209.0,4,4,5,445,Loyal Customers
16735.0,4,4,5,445,Loyal Customers
14290.0,4,4,5,445,Loyal Customers
14440.0,4,4,5,445,Loyal Customers
13141.0,4,4,5,445,Loyal Customers
15674.0,4,4,5,445,Loyal Customers
17131.0,4,4,5,445,Loyal Customers
12517.0,4,4,5,445,Loyal Customers
14546.0,4,4,5,445,Loyal Customers
13136.0,4,4,5,445,Loyal Customers
12520.0,4,4,5,445,Loyal Customers
13658.0,4,4,5,445,Loyal Customers
17838.0,4,4,5,445,Loyal Customers
16081.0,4,4,5,445,Loyal Customers
13901.0,4,4,5,445,Loyal Customers
14005.0,4,4,5,445,Loyal Customers
12408.0,4,4,5,445,Loyal Customers
12906.0,4,4,5,445,Loyal Customers
12670.0,4,4,5,445,Loyal Customers
16709.0,4,4,5,445,Loyal Customers
15998.0,4,4,5,445,Loyal Customers
14235.0,4,4,5,445,Loyal Customers
15505.0,4,4,5,445,Loyal Customers
12502.0,4,4,5,445,Loyal Customers
17593.0,4,4,5,445,Loyal Customers
12656.0,4,4,5,445,Loyal Customers
14146.0,4,4,5,445,Loyal Customers
12444.0,4,4,5,445,Loyal Customers
13941.0,4,4,5,445,Loyal Customers
15707.0,4,4,4,444,Other
13155.0,4,4,4,444,Other
14522.0,4,4,4,444,Other
15062.0,4,4,4,444,Other
12722.0,4,4,4,444,Other
13429.0,4,4,4,444,Other
12724.0,4,4,4,444,Other
16175.0,4,4,4,444,Other
14446.0,4,4,4,444,Other
15706.0,4,4,4,444,Other
12936.0,4,4,4,444,Other
15745.0,4,4,4,444,Other
12679.0,4,4,4,444,Other
16350.0,4,4,4,444,Other
13064.0,4,4,4,444,Other
14824.0,4,4,4,444,Other
15500.0,4,4,4,444,Other
13158.0,4,4,4,444,Other
17653.0,4,4,4,444,Other
15841.0,4,4,4,444,Other
17774.0,4,4,4,444,Other
12997.0,4,4,4,444,Other
17731.0,4,4,4,444,Other
17481.0,4,4,4,444,Other
17388.0,4,4,4,444,Other
15199.0,4,4,4,444,Other
14916.0,4,4,4,444,Other
15136.0,4,4,4,444,Other
12364.0,4,4,4,444,Other
16370.0,4,4,4,444,Other
17633.0,4,4,4,444,Other
16493.0,4,4,4,444,Other
14859.0,4,4,4,444,Other
15411.0,4,4,4,444,Other
14897.0,4,4,4,444,Other
13813.0,4,4,4,444,Other
16389.0,4,4,4,444,Other
12952.0,4,4,4,444,Other
15810.0,4,4,4,444,Other
15237.0,4,4,4,444,Other
14649.0,4,4,4,444,Other
17073.0,4,4,4,444,Other
12937.0,4,4,4,444,Other
13107.0,4,4,4,444,Other
15392.0,4,4,4,444,Other
15701.0,4,4,4,444,Other
13320.0,4,4,4,444,Other
12393.0,4,4,4,444,Other
13614.0,4,4,4,444,Other
12657.0,4,4,4,444,Other
14837.0,4,4,4,444,Other
13647.0,4,4,4,444,Other
13577.0,4,4,4,444,Other
14441.0,4,4,4,444,Other
17147.0,4,4,4,444,Other
15950.0,4,4,4,444,Other
17092.0,4,4,4,444,Other
14608.0,4,4,4,444,Other
13510.0,4,4,4,444,Other
13134.0,4,4,4,444,Other
12348.0,4,4,4,444,Other
13196.0,4,4,4,444,Other
16169.0,4,4,4,444,Other
14113.0,4,4,4,444,Other
14285.0,4,4,4,444,Other
14655.0,4,4,4,444,Other
12674.0,4,4,4,444,Other
16341.0,4,4,4,444,Other
17088.0,4,4,4,444,Other
16358.0,4,4,4,444,Other
13748.0,4,4,4,444,Other
13026.0,4,4,4,444,Other
16085.0,4,4,4,444,Other
18237.0,4,4,4,444,Other
13410.0,4,4,4,444,Other
16682.0,4,4,4,444,Other
15712.0,4,4,4,444,Other
17609.0,4,4,4,444,Other
16086.0,4,4,4,444,Other
14129.0,4,4,4,444,Other
16172.0,4,4,4,444,Other
13499.0,4,4,4,444,Other
17348.0,4,4,4,444,Other
15605.0,4,4,4,444,Other
17410.0,4,4,4,444,Other
18171.0,4,4,4,444,Other
14684.0,4,4,4,444,Other
15201.0,4,4,4,444,Other
14428.0,4,4,4,444,Other
13860.0,4,4,4,444,Other
14931.0,4,4,4,444,Other
14047.0,4,4,4,444,Other
14511.0,4,4,4,444,Other
12576.0,4,4,4,444,Other
14116.0,4,4,4,444,Other
15858.0,4,4,4,444,Other
13309.0,4,4,4,444,Other
18016.0,4,4,4,444,Other
16395.0,4,4,4,444,Other
14321.0,4,4,4,444,Other
13397.0,4,4,4,444,Other
16394.0,4,4,4,444,Other
13634.0,4,4,4,444,Other
16992.0,4,4,4,444,Other
15172.0,4,4,4,444,Other
16515.0,4,4,4,444,Other
13627.0,4,4,4,444,Other
17656.0,4,4,4,444,Other
15380.0,4,4,4,444,Other
15240.0,4,4,4,444,Other
17930.0,4,4,4,444,Other
13808.0,4,4,4,444,Other
12823.0,4,4,4,444,Other
17813.0,4,4,4,444,Other
15594.0,4,4,4,444,Other
14665.0,4,4,4,444,Other
17873.0,4,4,4,444,Other
17469.0,4,4,4,444,Other
16128.0,4,4,4,444,Other
14978.0,4,4,4,444,Other
16409.0,4,4,4,444,Other
18069.0,4,4,4,444,Other
16150.0,4,4,4,444,Other
12518.0,4,4,4,444,Other
16261.0,4,4,3,443,Other
15618.0,4,4,3,443,Other
17006.0,4,4,3,443,Other
17905.0,4,4,3,443,Other
13220.0,4,4,3,443,Other
12728.0,4,4,3,443,Other
17560.0,4,4,3,443,Other
12680.0,4,4,3,443,Other
14715.0,4,4,3,443,Other
13200.0,4,4,3,443,Other
13515.0,4,4,3,443,Other
16361.0,4,4,3,443,Other
15587.0,4,4,3,443,Other
14141.0,4,4,3,443,Other
15312.0,4,4,3,443,Other
17552.0,4,4,3,443,Other
12924.0,4,4,3,443,Other
17527.0,4,4,3,443,Other
12820.0,4,4,3,443,Other
14077.0,4,4,3,443,Other
15081.0,4,4,3,443,Other
18211.0,4,4,3,443,Other
16750.0,4,4,3,443,Other
13524.0,4,4,3,443,Other
18135.0,4,4,3,443,Other
15400.0,4,4,3,443,Other
13575.0,4,4,3,443,Other
16362.0,4,4,3,443,Other
13884.0,4,4,3,443,Other
13323.0,4,4,3,443,Other
16438.0,4,4,3,443,Other
16891.0,4,4,3,443,Other
16235.0,4,4,3,443,Other
15511.0,4,4,3,443,Other
15253.0,4,4,3,443,Other
16321.0,4,4,2,442,Other
13092.0,4,4,2,442,Other
13079.0,4,4,1,441,At Risk
14792.0,4,1,1,411,At Risk
17986.0,4,1,1,411,At Risk
18019.0,4,1,1,411,At Risk
13366.0,4,1,1,411,At Risk
17382.0,4,1,1,411,At Risk
16171.0,4,1,1,411,At Risk
17620.0,4,1,1,411,At Risk
13006.0,4,1,1,411,At Risk
13947.0,4,1,1,411,At Risk
12789.0,4,1,1,411,At Risk
14054.0,4,1,1,411,At Risk
14642.0,4,1,1,411,At Risk
18033.0,4,1,1,411,At Risk
17895.0,4,1,1,411,At Risk
14027.0,4,1,1,411,At Risk
16106.0,4,1,1,411,At Risk
16363.0,4,1,1,411,At Risk
17836.0,4,1,1,411,At Risk
18277.0,4,1,1,411,At Risk
15853.0,4,1,1,411,At Risk
17957.0,4,1,1,411,At Risk
15610.0,4,1,1,411,At Risk
14582.0,4,1,1,411,At Risk
13193.0,4,1,1,411,At Risk
16542.0,4,1,1,411,At Risk
13182.0,4,1,1,411,At Risk
13876.0,4,1,1,411,At Risk
17148.0,4,1,1,411,At Risk
14861.0,4,1,1,411,At Risk
15844.0,4,1,1,411,At Risk
17785.0,4,1,1,411,At Risk
17647.0,4,1,1,411,At Risk
15276.0,4,1,1,411,At Risk
15836.0,4,1,1,411,At Risk
13483.0,4,1,1,411,At Risk
15937.0,4,1,1,411,At Risk
17030.0,4,1,1,411,At Risk
15748.0,4,1,1,411,At Risk
16412.0,4,1,1,411,At Risk
16248.0,4,1,1,411,At Risk
12602.0,4,1,1,411,At Risk
15740.0,4,1,1,411,At Risk
17832.0,4,1,1,411,At Risk
14585.0,4,1,1,411,At Risk
14799.0,4,1,1,411,At Risk
17344.0,4,1,1,411,At Risk
14089.0,4,1,1,411,At Risk
16932.0,4,1,1,411,At Risk
18042.0,4,1,1,411,At Risk
14295.0,4,1,1,411,At Risk
18088.0,4,1,1,411,At Risk
14218.0,4,1,1,411,At Risk
16921.0,4,1,1,411,At Risk
16773.0,4,1,1,411,At Risk
13690.0,4,1,1,411,At Risk
15335.0,4,1,1,411,At Risk
14518.0,4,1,1,411,At Risk
12923.0,4,1,1,411,At Risk
13598.0,4,1,1,411,At Risk
15886.0,4,1,1,411,At Risk
16680.0,4,1,1,411,At Risk
17279.0,4,1,1,411,At Risk
18045.0,4,1,1,411,At Risk
14801.0,4,1,1,411,At Risk
16847.0,4,1,1,411,At Risk
14830.0,4,1,1,411,At Risk
12581.0,4,1,1,411,At Risk
13980.0,4,1,1,411,At Risk
18169.0,4,1,1,411,At Risk
14381.0,4,1,1,411,At Risk
17206.0,4,1,1,411,At Risk
18126.0,4,1,1,411,At Risk
15327.0,4,1,1,411,At Risk
16415.0,4,1,1,411,At Risk
16017.0,4,1,1,411,At Risk
16591.0,4,1,1,411,At Risk
16846.0,4,1,1,411,At Risk
12588.0,4,1,1,411,At Risk
14209.0,3,5,5,355,Other
14640.0,3,5,5,355,Other
14407.0,3,5,5,355,Other
15811.0,3,5,5,355,Other
16143.0,3,5,5,355,Other
17682.0,3,5,5,355,Other
14315.0,3,5,5,355,Other
13975.0,3,5,5,355,Other
18097.0,3,5,5,355,Other
14639.0,3,5,5,355,Other
18272.0,3,5,5,355,Other
17723.0,3,5,5,355,Other
12643.0,3,5,5,355,Other
17183.0,3,5,5,355,Other
13198.0,3,5,5,355,Other
16131.0,3,5,5,355,Other
17160.0,3,5,5,355,Other
15296.0,3,5,5,355,Other
12484.0,3,5,5,355,Other
15093.0,3,5,5,355,Other
13027.0,3,5,5,355,Other
16873.0,3,5,5,355,Other
12477.0,3,5,5,355,Other
12948.0,3,5,5,355,Other
12935.0,3,5,5,355,Other
16743.0,3,5,5,355,Other
15270.0,3,5,5,355,Other
15572.0,3,5,5,355,Other
17655.0,3,5,5,355,Other
14572.0,3,5,5,355,Other
14112.0,3,5,5,355,Other
16218.0,3,5,5,355,Other
16556.0,3,5,5,355,Other
13953.0,3,5,5,355,Other
17937.0,3,5,5,355,Other
12347.0,3,5,5,355,Other
14329.0,3,5,5,355,Other
15727.0,3,5,5,355,Other
16652.0,3,5,5,355,Other
13340.0,3,5,5,355,Other
14341.0,3,5,5,355,Other
17696.0,3,5,5,355,Other
18257.0,3,5,5,355,Other
13971.0,3,5,5,355,Other
13870.0,3,5,5,355,Other
15632.0,3,5,5,355,Other
13327.0,3,5,5,355,Other
14364.0,3,5,5,355,Other
17173.0,3,5,5,355,Other
12949.0,3,5,5,355,Other
13209.0,3,5,5,355,Other
14505.0,3,5,5,355,Other
17338.0,3,5,5,355,Other
14936.0,3,5,5,355,Other
16180.0,3,5,5,355,Other
16954.0,3,5,5,355,Other
15606.0,3,5,5,355,Other
15544.0,3,5,5,355,Other
13082.0,3,5,5,355,Other
12417.0,3,5,5,355,Other
14525.0,3,5,5,355,Other
16265.0,3,5,5,355,Other
12626.0,3,5,5,355,Other
12428.0,3,5,5,355,Other
18061.0,3,5,5,355,Other
15033.0,3,5,5,355,Other
18075.0,3,5,5,355,Other
17512.0,3,5,5,355,Other
17231.0,3,5,5,355,Other
13047.0,3,5,5,355,Other
12594.0,3,5,5,355,Other
12553.0,3,5,5,355,Other
16570.0,3,5,5,355,Other
17940.0,3,5,5,355,Other
14810.0,3,5,5,355,Other
14776.0,3,5,5,355,Other
18077.0,3,5,5,355,Other
14099.0,3,5,5,355,Other
15129.0,3,5,5,355,Other
12662.0,3,5,5,355,Other
14291.0,3,5,5,355,Other
16670.0,3,5,5,355,Other
12747.0,3,5,5,355,Other
12500.0,3,5,5,355,Other
15023.0,3,5,5,355,Other
17954.0,3,5,5,355,Other
15373.0,3,5,5,355,Other
17659.0,3,5,5,355,Other
12395.0,3,5,5,355,Other
18073.0,3,5,5,355,Other
16186.0,3,5,5,355,Other
17809.0,3,5,5,355,Other
14733.0,3,5,5,355,Other
15581.0,3,5,5,355,Other
12712.0,3,5,5,355,Other
17975.0,3,5,5,355,Other
16701.0,3,5,5,355,Other
13709.0,3,5,5,355,Other
14088.0,3,5,5,355,Other
17346.0,3,5,5,355,Other
17690.0,3,5,5,355,Other
12431.0,3,5,5,355,Other
15125.0,3,5,5,355,Other
12931.0,3,5,5,355,Other
15805.0,3,5,5,355,Other
13050.0,3,5,5,355,Other
17706.0,3,5,5,355,Other
13969.0,3,5,5,355,Other
13668.0,3,5,5,355,Other
15615.0,3,5,5,355,Other
13113.0,3,5,5,355,Other
13534.0,3,5,5,355,Other
16419.0,3,5,4,354,Other
13728.0,3,5,4,354,Other
14078.0,3,5,4,354,Other
16184.0,3,5,4,354,Other
13752.0,3,5,4,354,Other
12919.0,3,5,4,354,Other
14507.0,3,5,4,354,Other
17676.0,3,5,4,354,Other
14741.0,3,5,4,354,Other
13717.0,3,5,4,354,Other
16996.0,3,5,4,354,Other
14404.0,3,5,4,354,Other
17284.0,3,5,4,354,Other
15220.0,3,5,4,354,Other
16170.0,3,5,4,354,Other
14210.0,3,5,4,354,Other
12528.0,3,5,4,354,Other
12599.0,3,5,4,354,Other
13610.0,3,5,4,354,Other
15987.0,3,5,4,354,Other
16466.0,3,5,4,354,Other
16791.0,3,5,4,354,Other
15260.0,3,5,4,354,Other
17097.0,3,5,4,354,Other
13117.0,3,5,4,354,Other
12464.0,3,5,4,354,Other
17629.0,3,5,4,354,Other
12423.0,3,5,4,354,Other
14472.0,3,5,4,354,Other
15518.0,3,5,4,354,Other
14730.0,3,5,4,354,Other
14083.0,3,5,4,354,Other
15059.0,3,5,4,354,Other
16365.0,3,5,4,354,Other
15024.0,3,5,4,354,Other
13184.0,3,5,4,354,Other
13890.0,3,5,4,354,Other
17790.0,3,5,4,354,Other
13782.0,3,5,3,353,Other
14976.0,3,5,3,353,Other
17323.0,3,5,3,353,Other
14344.0,3,5,3,353,Other
17988.0,3,5,1,351,At Risk
13517.0,3,4,5,345,Other
12560.0,3,4,5,345,Other
14930.0,3,4,5,345,Other
12360.0,3,4,5,345,Other
14535.0,3,4,5,345,Other
15786.0,3,4,5,345,Other
16303.0,3,4,5,345,Other
12633.0,3,4,5,345,Other
15797.0,3,4,5,345,Other
16308.0,3,4,5,345,Other
14626.0,3,4,5,345,Other
13869.0,3,4,5,345,Other
14844.0,3,4,5,345,Other
15228.0,3,4,5,345,Other
18079.0,3,4,5,345,Other
16126.0,3,4,5,345,Other
12610.0,3,4,5,345,Other
17400.0,3,4,5,345,Other
16628.0,3,4,5,345,Other
15722.0,3,4,5,345,Other
16550.0,3,4,5,345,Other
14903.0,3,4,5,345,Other
13451.0,3,4,5,345,Other
17059.0,3,4,5,345,Other
14257.0,3,4,5,345,Other
12473.0,3,4,5,345,Other
12749.0,3,4,5,345,Other
12714.0,3,4,5,345,Other
16258.0,3,4,5,345,Other
18259.0,3,4,5,345,Other
15980.0,3,4,5,345,Other
17317.0,3,4,5,345,Other
15782.0,3,4,5,345,Other
13851.0,3,4,5,345,Other
14125.0,3,4,5,345,Other
15321.0,3,4,5,345,Other
17728.0,3,4,5,345,Other
13334.0,3,4,5,345,Other
13124.0,3,4,5,345,Other
12409.0,3,4,5,345,Other
14006.0,3,4,4,344,Other
15747.0,3,4,4,344,Other
12994.0,3,4,4,344,Other
18170.0,3,4,4,344,Other
15133.0,3,4,4,344,Other
16174.0,3,4,4,344,Other
16572.0,3,4,4,344,Other
12642.0,3,4,4,344,Other
15192.0,3,4,4,344,Other
15801.0,3,4,4,344,Other
17041.0,3,4,4,344,Other
14737.0,3,4,4,344,Other
13500.0,3,4,4,344,Other
12885.0,3,4,4,344,Other
16950.0,3,4,4,344,Other
17320.0,3,4,4,344,Other
15376.0,3,4,4,344,Other
17588.0,3,4,4,344,Other
16842.0,3,4,4,344,Other
14973.0,3,4,4,344,Other
16317.0,3,4,4,344,Other
18167.0,3,4,4,344,Other
17083.0,3,4,4,344,Other
16245.0,3,4,4,344,Other
16012.0,3,4,4,344,Other
14246.0,3,4,4,344,Other
16755.0,3,4,4,344,Other
14937.0,3,4,4,344,Other
13425.0,3,4,4,344,Other
14759.0,3,4,4,344,Other
15122.0,3,4,4,344,Other
17282.0,3,4,4,344,Other
14418.0,3,4,4,344,Other
15110.0,3,4,4,344,Other
14224.0,3,4,4,344,Other
15608.0,3,4,4,344,Other
12399.0,3,4,4,344,Other
17585.0,3,4,4,344,Other
16637.0,3,4,4,344,Other
16612.0,3,4,4,344,Other
17720.0,3,4,4,344,Other
16045.0,3,4,4,344,Other
15095.0,3,4,4,344,Other
16503.0,3,4,4,344,Other
13159.0,3,4,4,344,Other
15128.0,3,4,4,344,Other
14403.0,3,4,4,344,Other
15625.0,3,4,4,344,Other
18178.0,3,4,4,344,Other
15002.0,3,4,4,344,Other
14045.0,3,4,4,344,Other
12530.0,3,4,4,344,Other
13149.0,3,4,4,344,Other
13162.0,3,4,4,344,Other
12645.0,3,4,4,344,Other
17828.0,3,4,4,344,Other
17702.0,3,4,4,344,Other
13048.0,3,4,4,344,Other
16201.0,3,4,4,344,Other
15641.0,3,4,4,344,Other
13636.0,3,4,4,344,Other
15132.0,3,4,4,344,Other
15434.0,3,4,4,344,Other
18221.0,3,4,4,344,Other
17042.0,3,4,4,344,Other
17470.0,3,4,4,344,Other
17302.0,3,4,4,344,Other
16042.0,3,4,4,344,Other
14745.0,3,4,4,344,Other
14064.0,3,4,4,344,Other
15569.0,3,4,4,344,Other
13995.0,3,4,4,344,Other
15596.0,3,4,4,344,Other
14748.0,3,4,4,344,Other
14035.0,3,4,4,344,Other
16271.0,3,4,4,344,Other
13213.0,3,4,4,344,Other
16066.0,3,4,4,344,Other
15117.0,3,4,4,344,Other
17085.0,3,4,4,344,Other
16283.0,3,4,4,344,Other
17457.0,3,4,4,344,Other
16249.0,3,4,4,344,Other
15812.0,3,4,4,344,Other
13481.0,3,4,4,344,Other
16153.0,3,4,4,344,Other
12381.0,3,4,4,344,Other
17554.0,3,4,4,344,Other
14498.0,3,4,4,344,Other
13593.0,3,4,4,344,Other
14232.0,3,4,4,344,Other
14223.0,3,4,4,344,Other
14540.0,3,4,4,344,Other
13867.0,3,4,4,344,Other
13376.0,3,4,4,344,Other
17033.0,3,4,4,344,Other
17405.0,3,4,4,344,Other
17724.0,3,4,4,344,Other
15839.0,3,4,4,344,Other
15238.0,3,4,4,344,Other
13131.0,3,4,4,344,Other
14561.0,3,4,4,344,Other
17047.0,3,4,4,344,Other
15933.0,3,4,4,344,Other
16049.0,3,4,4,344,Other
14276.0,3,4,4,344,Other
15730.0,3,4,4,344,Other
13486.0,3,4,4,344,Other
12609.0,3,4,4,344,Other
13772.0,3,4,4,344,Other
13330.0,3,4,4,344,Other
12710.0,3,4,4,344,Other
13611.0,3,4,4,344,Other
15306.0,3,4,4,344,Other
12640.0,3,4,4,344,Other
17058.0,3,4,4,344,Other
13211.0,3,4,4,344,Other
13055.0,3,4,4,344,Other
12412.0,3,4,4,344,Other
13848.0,3,4,4,344,Other
17802.0,3,4,4,344,Other
12372.0,3,4,4,344,Other
12488.0,3,4,4,344,Other
16464.0,3,4,4,344,Other
12526.0,3,4,4,344,Other
12854.0,3,4,4,344,Other
12620.0,3,4,4,344,Other
16669.0,3,4,4,344,Other
13516.0,3,4,4,344,Other
14019.0,3,4,4,344,Other
17002.0,3,4,4,344,Other
16279.0,3,4,4,344,Other
13764.0,3,4,4,344,Other
17159.0,3,4,4,344,Other
16369.0,3,4,4,344,Other
14038.0,3,4,4,344,Other
13186.0,3,4,4,344,Other
15549.0,3,4,4,344,Other
15067.0,3,4,4,344,Other
14387.0,3,4,4,344,Other
15050.0,3,4,4,344,Other
18235.0,3,4,4,344,Other
13562.0,3,4,4,344,Other
16102.0,3,4,4,344,Other
17015.0,3,4,4,344,Other
14305.0,3,4,4,344,Other
14250.0,3,4,4,344,Other
18204.0,3,4,4,344,Other
18188.0,3,4,4,344,Other
17048.0,3,4,3,343,Other
16206.0,3,4,3,343,Other
15550.0,3,4,3,343,Other
12695.0,3,4,3,343,Other
15624.0,3,4,3,343,Other
13301.0,3,4,3,343,Other
14044.0,3,4,3,343,Other
16774.0,3,4,3,343,Other
15031.0,3,4,3,343,Other
17994.0,3,4,3,343,Other
15669.0,3,4,3,343,Other
13838.0,3,4,3,343,Other
14959.0,3,4,3,343,Other
17692.0,3,4,3,343,Other
14790.0,3,4,3,343,Other
16470.0,3,4,3,343,Other
17268.0,3,4,3,343,Other
15743.0,3,4,3,343,Other
13167.0,3,4,3,343,Other
13720.0,3,4,3,343,Other
16806.0,3,4,3,343,Other
12421.0,3,4,3,343,Other
15862.0,3,4,3,343,Other
13940.0,3,4,3,343,Other
17929.0,3,4,3,343,Other
12693.0,3,4,3,343,Other
13203.0,3,4,3,343,Other
17516.0,3,4,3,343,Other
14623.0,3,4,3,343,Other
13984.0,3,4,3,343,Other
16915.0,3,4,3,343,Other
14712.0,3,4,3,343,Other
16551.0,3,4,3,343,Other
14475.0,3,4,3,343,Other
13247.0,3,4,3,343,Other
14820.0,3,4,3,343,Other
17345.0,3,4,3,343,Other
16475.0,3,4,3,343,Other
14177.0,3,4,3,343,Other
16906.0,3,4,3,343,Other
18232.0,3,4,3,343,Other
14609.0,3,4,3,343,Other
13145.0,3,4,3,343,Other
17373.0,3,4,3,343,Other
15571.0,3,4,3,343,Other
16469.0,3,4,3,343,Other
16444.0,3,4,3,343,Other
13240.0,3,4,3,343,Other
17299.0,3,4,3,343,Other
17883.0,3,4,3,343,Other
13925.0,3,4,3,343,Other
16122.0,3,4,3,343,Other
14111.0,3,4,3,343,Other
14198.0,3,4,3,343,Other
12883.0,3,4,3,343,Other
13147.0,3,4,3,343,Other
15584.0,3,4,3,343,Other
13950.0,3,4,3,343,Other
13277.0,3,4,2,342,Other
15048.0,3,4,2,342,Other
12993.0,3,4,2,342,Other
16816.0,3,4,2,342,Other
13489.0,3,4,2,342,Other
