CustomerID,Recency,Frequency,Monetary
16980.0,2022,2,1078.9600000000005
14352.0,2018,4,1078.96
16094.0,2020,4,1078.23
16563.0,2015,1,1077.74
13131.0,2016,3,1073.3
15712.0,2016,5,1072.36
15238.0,2016,3,1071.9899999999998
13635.0,2015,1,1071.0300000000002
17522.0,2018,5,1070.7099999999998
13761.0,2019,2,1070.65
14212.0,2016,1,1070.48
17214.0,2016,6,1069.1200000000003
16918.0,2016,6,1068.8200000000004
15027.0,2019,4,1066.1499999999999
17277.0,2021,2,1065.3500000000001
14488.0,2015,1,1064.2800000000002
17287.0,2016,7,1064.1100000000006
12951.0,2019,6,1064.0700000000006
15801.0,2017,3,1063.95
12936.0,2016,4,1063.9000000000003
12815.0,2018,2,1063.46
14411.0,2023,1,1063.0
16214.0,2019,3,1062.7499999999998
15996.0,2016,6,1060.6799999999994
15706.0,2016,4,1060.56
17727.0,2014,1,1060.25
18130.0,2014,3,1059.3900000000003
14465.0,2021,3,1058.6200000000008
13455.0,2013,2,1058.34
14419.0,2016,6,1058.0600000000002
15407.0,2019,4,1056.4400000000003
14514.0,2020,3,1055.3500000000001
15977.0,2014,2,1054.7299999999996
16728.0,2019,4,1054.670000000002
12716.0,2018,2,1053.4899999999998
14583.0,2018,5,1052.55
16416.0,2014,3,1051.3999999999999
12849.0,2022,2,1050.89
14224.0,2017,4,1050.1200000000001
15329.0,2018,3,1049.6999999999994
14078.0,2017,6,1049.3700000000003
15464.0,2024,1,1048.8500000000006
15839.0,2016,3,1048.49
15777.0,2021,4,1047.1100000000004
16520.0,2019,3,1046.5700000000004
14293.0,2018,4,1046.56
17042.0,2017,5,1044.38
15192.0,2017,3,1044.3200000000004
14389.0,2019,2,1043.4599999999996
15073.0,2019,3,1043.4099999999999
12497.0,2016,1,1043.1
14584.0,2019,4,1042.2599999999995
13719.0,2020,5,1041.68
18221.0,2017,5,1041.61
15434.0,2017,5,1041.4800000000002
14446.0,2016,4,1039.5799999999997
16320.0,2019,2,1038.46
16175.0,2016,4,1037.5899999999997
12691.0,2018,6,1035.7999999999997
16260.0,2015,1,1035.45
13639.0,2016,1,1033.3400000000001
17724.0,2016,3,1033.0000000000002
12599.0,2017,7,1032.5800000000004
12724.0,2016,4,1031.41
17405.0,2016,3,1031.41
13235.0,2020,1,1031.0699999999995
12717.0,2018,2,1030.98
13253.0,2018,2,1030.3999999999999
17033.0,2016,3,1030.14
15333.0,2020,1,1028.56
16682.0,2016,5,1028.0
15104.0,2020,2,1027.44
13956.0,2018,5,1026.4200000000003
16160.0,2016,2,1025.44
14904.0,2013,2,1025.4399999999998
15658.0,2019,5,1024.0999999999997
17096.0,2018,4,1022.1299999999999
14346.0,2017,2,1021.5800000000002
13165.0,2013,2,1021.48
12572.0,2013,2,1020.4200000000003
13376.0,2016,3,1019.7600000000003
18142.0,2018,2,1019.5199999999999
12828.0,2016,6,1018.7099999999999
14083.0,2017,9,1018.4299999999998
12514.0,2022,1,1017.6800000000002
13728.0,2017,6,1016.1399999999996
13867.0,2016,3,1015.2900000000003
12642.0,2017,3,1013.2600000000001
12739.0,2016,2,1013.0400000000001
17197.0,2014,1,1013.0100000000001
14195.0,2020,2,1011.9999999999998
14775.0,2018,3,1011.9000000000002
16229.0,2016,2,1010.5999999999999
13032.0,2016,2,1010.1800000000003
16572.0,2017,3,1009.5999999999999
16174.0,2017,3,1009.5500000000001
17951.0,2013,3,1008.5400000000001
17646.0,2020,3,1008.3899999999999
14631.0,2021,3,1006.9800000000001
13429.0,2016,4,1006.8000000000005
17126.0,2018,5,1004.7499999999999
14214.0,2018,5,1004.3799999999997
13410.0,2016,5,1003.0600000000001
12446.0,2015,1,1002.3099999999998
12545.0,2016,2,1000.3899999999999
15508.0,2019,6,1000.2700000000002
18143.0,2017,2,1000.1599999999997
12722.0,2016,4,997.6299999999999
14540.0,2016,3,996.26
15110.0,2017,4,996.1000000000001
17594.0,2016,2,993.1799999999995
16009.0,2018,4,992.7099999999998
13363.0,2014,2,992.5000000000002
14223.0,2016,3,991.13
16232.0,2018,4,990.8799999999999
17324.0,2013,4,990.2300000000002
15062.0,2016,4,987.8599999999999
18237.0,2016,5,987.0999999999998
16376.0,2013,2,987.0100000000007
13117.0,2017,8,984.9099999999997
17144.0,2016,2,984.57
12510.0,2018,2,982.5700000000002
15133.0,2017,3,982.4199999999998
14138.0,2013,2,982.3800000000003
15071.0,2016,2,982.0699999999997
16188.0,2018,4,981.8600000000001
16907.0,2018,5,981.6500000000011
16085.0,2016,5,981.5099999999992
12541.0,2019,3,981.18
18170.0,2017,3,980.3100000000004
13509.0,2016,7,979.7199999999999
15506.0,2018,3,979.260000000001
13350.0,2016,2,979.1199999999998
15132.0,2017,5,977.9300000000003
14920.0,2020,2,977.7699999999999
15860.0,2016,8,977.2099999999995
13026.0,2016,5,975.36
14522.0,2016,4,974.54
15449.0,2019,3,974.5200000000003
12994.0,2017,3,974.4200000000001
15747.0,2017,3,974.0399999999997
18194.0,2016,1,973.8399999999999
16419.0,2017,6,972.2299999999999
13155.0,2016,4,971.7600000000001
17100.0,2014,2,971.7399999999999
17618.0,2021,3,971.5800000000003
14256.0,2022,2,969.06
15907.0,2019,3,967.450000000001
15793.0,2022,3,965.6100000000001
12550.0,2016,1,964.8299999999994
13138.0,2016,6,962.3899999999999
14006.0,2017,3,962.1899999999999
15156.0,2013,3,961.4899999999999
14629.0,2013,2,959.0100000000001
18192.0,2016,1,957.9699999999999
13823.0,2016,2,957.6600000000001
12697.0,2018,3,957.5899999999997
15948.0,2013,2,955.24
17244.0,2015,1,954.8999999999999
17097.0,2017,8,954.4199999999993
15835.0,2018,4,954.0899999999997
16934.0,2015,2,950.9299999999998
15421.0,2020,4,950.3599999999998
16511.0,2018,3,950.2599999999999
13636.0,2017,5,949.12
12822.0,2016,2,948.8799999999999
17044.0,2014,1,948.48
13748.0,2016,5,948.2499999999998
15787.0,2014,3,948.0500000000001
12458.0,2016,2,947.4000000000001
15707.0,2016,4,945.5799999999997
17289.0,2019,3,944.4100000000001
13261.0,2022,2,944.1
12820.0,2016,4,942.3400000000003
14075.0,2022,3,942.2599999999999
15576.0,2014,1,940.6700000000001
15289.0,2018,3,939.7800000000002
17527.0,2016,4,939.3699999999998
17227.0,2016,6,939.32
16584.0,2016,2,936.0799999999999
14140.0,2013,2,935.0499999999996
16027.0,2016,6,934.62
14081.0,2023,2,934.5200000000001
12924.0,2016,4,933.7000000000003
16657.0,2018,4,933.6200000000002
13655.0,2017,2,932.9700000000004
14532.0,2021,4,932.8499999999997
18133.0,2020,1,931.5
17552.0,2016,4,930.41
14475.0,2016,3,925.8499999999999
14231.0,2019,3,925.71
17048.0,2017,3,925.3499999999998
15312.0,2016,4,924.8500000000001
13805.0,2017,2,924.6
15654.0,2014,2,922.5300000000001
13122.0,2016,2,922.3900000000002
16551.0,2016,3,922.1199999999999
13934.0,2022,1,922.0999999999997
13035.0,2016,2,921.88
17323.0,2017,7,921.0699999999998
13984.0,2017,5,920.51
17018.0,2015,2,920.0999999999998
12652.0,2024,1,919.9799999999998
13075.0,2017,1,919.61
13549.0,2018,7,918.1999999999999
15253.0,2016,5,918.1999999999999
14015.0,2015,1,917.34
14712.0,2016,3,917.07
17236.0,2019,6,916.13
14141.0,2016,4,915.1300000000002
16216.0,2022,1,914.9300000000002
16809.0,2018,5,914.69
15587.0,2016,4,913.6800000000001
12940.0,2016,2,913.54
15364.0,2016,2,913.1900000000004
14359.0,2016,3,912.18
13782.0,2017,6,911.9999999999993
13192.0,2016,2,911.9400000000002
14289.0,2018,6,911.2599999999998
18096.0,2014,3,911.1500000000001
13689.0,2015,1,910.0
15511.0,2016,5,909.2300000000004
13038.0,2016,3,908.4599999999999
14449.0,2021,4,907.1
15480.0,2017,1,905.4999999999999
15022.0,2014,4,905.0399999999995
15807.0,2016,3,903.8999999999999
17566.0,2013,2,901.2100000000007
16716.0,2022,2,901.2
17848.0,2016,9,901.2
14625.0,2020,2,899.63
17886.0,2020,3,899.6099999999998
13662.0,2016,3,897.7600000000001
17537.0,2023,2,897.6200000000002
16361.0,2016,4,896.6599999999997
15079.0,2020,4,895.61
15865.0,2016,3,895.13
15211.0,2013,2,894.4100000000001
15066.0,2015,1,893.59
12772.0,2015,1,892.4700000000004
13515.0,2016,4,891.1200000000002
15255.0,2015,1,890.8499999999999
14240.0,2021,2,890.3399999999999
17027.0,2016,6,890.2899999999997
14344.0,2017,8,889.9300000000003
17007.0,2018,6,889.9300000000001
14623.0,2017,5,889.2500000000003
17829.0,2023,1,889.24
16347.0,2014,2,887.6500000000001
16900.0,2014,3,887.1100000000005
15822.0,2013,2,885.4699999999999
17704.0,2019,2,885.1899999999998
17109.0,2021,6,885.0400000000001
15799.0,2016,3,884.1400000000002
14597.0,2019,2,883.1500000000002
18236.0,2016,6,882.2399999999998
13037.0,2018,3,881.07
15076.0,2019,1,880.8500000000003
15653.0,2016,2,877.44
14770.0,2021,2,876.4199999999997
15100.0,2013,3,875.9999999999999
13566.0,2016,2,874.7099999999996
16513.0,2013,4,874.5899999999999
13294.0,2019,2,873.7399999999998
12847.0,2014,1,871.5399999999998
15208.0,2019,5,870.12
13200.0,2016,4,870.0899999999999
13979.0,2016,1,869.8700000000001
12694.0,2016,2,869.6699999999998
13203.0,2017,4,869.4600000000004
17649.0,2018,1,868.49
14912.0,2021,2,867.85
14715.0,2016,4,867.38
16235.0,2016,5,867.3099999999998
16121.0,2020,2,867.1099999999996
14332.0,2018,3,866.3099999999998
16567.0,2020,2,865.5999999999999
13846.0,2021,3,865.0599999999998
16221.0,2022,3,864.8599999999999
12680.0,2016,4,862.81
16266.0,2016,7,861.8899999999998
12794.0,2016,2,860.4100000000001
13339.0,2020,1,860.1200000000002
14577.0,2019,4,859.7100000000005
17064.0,2019,3,859.3500000000001
14553.0,2020,5,859.27
16163.0,2021,2,856.6
13991.0,2016,6,855.9700000000003
12693.0,2017,4,855.9099999999999
16037.0,2022,3,855.0200000000001
12878.0,2021,2,854.9899999999999
17560.0,2016,4,854.9500000000002
16877.0,2018,6,853.7200000000001
14193.0,2022,2,853.3900000000002
12379.0,2016,2,852.2399999999997
16070.0,2014,2,852.1499999999999
16020.0,2014,3,851.0100000000001
12713.0,2013,1,848.5499999999998
14657.0,2018,4,848.2199999999997
13221.0,2021,2,847.4100000000001
16924.0,2016,3,846.7499999999999
16222.0,2024,1,846.7200000000007
15965.0,2013,4,845.6399999999998
14803.0,2019,3,845.5500000000002
17624.0,2020,2,843.4800000000001
15164.0,2020,3,843.0499999999997
17929.0,2017,4,843.0
13929.0,2019,2,842.6500000000001
16108.0,2016,1,842.5
16560.0,2013,2,841.4100000000002
14862.0,2018,2,841.1999999999999
17076.0,2022,3,841.0799999999998
13940.0,2017,4,839.14
17115.0,2019,3,837.4999999999999
16554.0,2020,3,837.0999999999999
15832.0,2022,1,836.7899999999998
12728.0,2016,4,836.3299999999999
16747.0,2014,2,836.0600000000001
17169.0,2019,2,835.7799999999997
17759.0,2019,3,834.9900000000001
13835.0,2018,4,834.5700000000002
17075.0,2022,4,834.1200000000003
16644.0,2019,2,833.7799999999996
15862.0,2017,4,832.8799999999999
14644.0,2023,2,830.76
13681.0,2018,4,827.83
12461.0,2016,2,826.8800000000001
12781.0,2023,2,826.7399999999998
16494.0,2023,1,826.5299999999999
17921.0,2018,4,826.5199999999999
15525.0,2013,3,825.9200000000003
12427.0,2013,3,825.7999999999998
16869.0,2019,4,825.4199999999997
16284.0,2014,2,823.9699999999996
16164.0,2014,3,822.48
12778.0,2019,6,822.23
13893.0,2023,1,821.1
13220.0,2016,4,819.29
17764.0,2020,2,818.8199999999998
16092.0,2017,3,817.86
16943.0,2020,3,816.7299999999999
15649.0,2013,2,816.0
15399.0,2016,3,815.7699999999999
14499.0,2018,3,815.3199999999996
13280.0,2017,3,814.8600000000001
16460.0,2016,3,814.7200000000005
13811.0,2019,3,814.5
18064.0,2018,2,814.0
16600.0,2016,6,813.5200000000002
16621.0,2018,4,813.48
14421.0,2020,2,813.11
15644.0,2019,4,812.9999999999998
17980.0,2019,3,811.4499999999999
16276.0,2019,1,810.5999999999999
16624.0,2016,2,810.5699999999999
13637.0,2019,3,810.4999999999999
16891.0,2016,5,809.7000000000008
17114.0,2018,8,808.6200000000002
15533.0,2016,3,807.5700000000002
12421.0,2017,4,807.0400000000001
15952.0,2018,4,806.57
13707.0,2022,2,806.4100000000005
12434.0,2016,2,806.1399999999999
16367.0,2013,2,804.4900000000001
18248.0,2017,2,804.02
12422.0,2016,3,803.5599999999998
15831.0,2017,3,801.7600000000003
18265.0,2016,2,801.5100000000001
16806.0,2017,4,801.4899999999996
15561.0,2018,4,800.5900000000001
17905.0,2016,4,800.24
13720.0,2017,4,799.8999999999999
13030.0,2013,2,799.4799999999999
17703.0,2017,3,798.7399999999998
16438.0,2016,5,798.3500000000004
13389.0,2016,3,797.9599999999999
12701.0,2016,2,797.7099999999999
17180.0,2021,4,796.03
13336.0,2016,1,795.12
15990.0,2023,2,792.1100000000002
13167.0,2017,4,791.3299999999996
14976.0,2017,7,790.8600000000001
13016.0,2016,3,789.8899999999996
16759.0,2013,3,789.79
13329.0,2013,2,789.0
14557.0,2016,1,788.3800000000001
13212.0,2014,3,788.0799999999998
13323.0,2016,5,787.85
13884.0,2016,5,787.5999999999999
16546.0,2023,2,787.1499999999999
13109.0,2018,2,786.5400000000003
12628.0,2013,3,786.4599999999998
15806.0,2018,3,784.5799999999999
15743.0,2017,4,784.4600000000004
18136.0,2020,3,784.33
17387.0,2014,2,784.1099999999999
16054.0,2018,1,783.8999999999999
17006.0,2016,4,781.7800000000001
17341.0,2018,3,781.36
15679.0,2018,4,781.2799999999999
13583.0,2018,1,781.0300000000002
16725.0,2023,7,781.0200000000003
15239.0,2016,2,780.5899999999999
17797.0,2019,3,780.4299999999997
18228.0,2016,2,779.9
12735.0,2024,2,779.5700000000002
17411.0,2016,3,778.9399999999998
13375.0,2016,1,778.6499999999997
14815.0,2014,2,778.5
17414.0,2019,2,778.0
16505.0,2014,1,777.6
13563.0,2016,2,777.5300000000001
12425.0,2016,1,777.1999999999999
15353.0,2022,2,777.0199999999999
15618.0,2016,4,776.8499999999998
13314.0,2016,3,775.9399999999998
13341.0,2022,1,775.85
14234.0,2014,4,775.4600000000005
16825.0,2019,2,775.1800000000001
15414.0,2021,3,774.8999999999999
16043.0,2020,4,773.9900000000002
15075.0,2016,1,773.0300000000002
12965.0,2016,1,771.9099999999996
17409.0,2019,2,771.8499999999999
14662.0,2021,4,771.1700000000001
16770.0,2021,5,770.1000000000004
14412.0,2016,2,770.0299999999996
16480.0,2016,1,769.2899999999996
13356.0,2016,1,768.2400000000001
17516.0,2017,5,768.0800000000004
14550.0,2014,2,765.6200000000001
14672.0,2021,2,765.55
17695.0,2018,2,765.34
14885.0,2018,1,765.3199999999998
17268.0,2017,4,763.64
17466.0,2016,2,763.2799999999997
16470.0,2017,4,762.3899999999999
15599.0,2020,2,761.74
14883.0,2016,6,761.59
16205.0,2019,4,761.3799999999993
17425.0,2014,2,759.1699999999995
16036.0,2016,2,758.9199999999994
15568.0,2016,3,758.2900000000002
12413.0,2021,3,758.0999999999999
17979.0,2019,4,757.7099999999996
17461.0,2014,3,757.4599999999996
15223.0,2021,2,755.75
13370.0,2013,1,754.8700000000003
18104.0,2014,1,754.6400000000002
13730.0,2018,2,752.5999999999998
16256.0,2022,1,752.4300000000002
12908.0,2019,2,750.0
17146.0,2017,3,749.78
14923.0,2015,1,749.0999999999998
15074.0,2017,1,748.8700000000002
15656.0,2019,4,748.5
16859.0,2018,2,747.81
13623.0,2020,5,747.78
14201.0,2016,7,747.44
16261.0,2016,4,746.8300000000002
14050.0,2017,2,746.3600000000004
17034.0,2016,3,745.5199999999999
13950.0,2016,4,745.0600000000002
14790.0,2017,4,745.0600000000001
13236.0,2017,2,744.8499999999999
13354.0,2016,1,743.5300000000003
16730.0,2021,3,743.1099999999998
12374.0,2014,1,742.93
12465.0,2019,2,742.1899999999999
13753.0,2023,1,741.26
13900.0,2019,3,740.9499999999996
17692.0,2017,4,740.9399999999999
17974.0,2020,3,740.7900000000001
15252.0,2019,2,740.7800000000001
12603.0,2014,1,739.2
14756.0,2014,1,738.9599999999999
12976.0,2020,1,738.6
15045.0,2018,2,735.6600000000001
18156.0,2013,2,734.9400000000009
15215.0,2016,3,734.9399999999999
16362.0,2016,5,734.77
16146.0,2018,3,734.1299999999999
17812.0,2013,4,732.1599999999997
13575.0,2016,5,732.0700000000002
13736.0,2022,2,731.9000000000004
16099.0,2018,3,731.9
16491.0,2015,1,731.5
14778.0,2017,2,730.8599999999998
18035.0,2014,3,730.4000000000001
12468.0,2019,2,729.54
13077.0,2023,4,729.2699999999999
17666.0,2013,2,728.16
17888.0,2016,8,726.0499999999998
14869.0,2017,2,725.7000000000002
14055.0,2017,1,725.64
16140.0,2013,2,725.18
15584.0,2016,4,725.11
12723.0,2013,5,725.0699999999998
15636.0,2016,2,724.7599999999999
12475.0,2015,1,723.38
17521.0,2020,3,723.2099999999999
15272.0,2016,2,721.9400000000003
18062.0,2019,3,720.52
16023.0,2020,3,719.81
14179.0,2015,2,719.7799999999997
14725.0,2014,1,718.08
17884.0,2023,4,717.45
15274.0,2013,2,716.5700000000003
12535.0,2016,2,716.3500000000001
15400.0,2016,5,716.2
17029.0,2017,2,716.0
15330.0,2014,2,714.9599999999998
15757.0,2020,2,714.42
12616.0,2016,2,713.3
13169.0,2021,2,712.8799999999999
13147.0,2016,4,712.8
17761.0,2014,1,712.78
13416.0,2016,2,712.5
13587.0,2015,1,712.4
17642.0,2017,2,712.2900000000002
15855.0,2018,5,712.2399999999997
13705.0,2018,3,711.8599999999999
17179.0,2019,3,711.79
13249.0,2016,3,711.41
17472.0,2019,3,710.2900000000001
14867.0,2019,3,710.2800000000001
14127.0,2017,3,709.7099999999996
16136.0,2016,3,709.3799999999998
15951.0,2023,2,708.2199999999998
16449.0,2020,2,707.6899999999999
12453.0,2018,1,707.0899999999999
16364.0,2018,2,707.04
16309.0,2017,2,706.5700000000002
14880.0,2016,3,706.1900000000002
14126.0,2013,3,706.1299999999999
15038.0,2019,6,705.4900000000004
16015.0,2013,3,705.3899999999996
16882.0,2021,3,705.12
17934.0,2015,2,704.25
12612.0,2016,1,704.04
12883.0,2016,4,703.4700000000003
18082.0,2014,1,703.3699999999997
15103.0,2016,2,703.3600000000002
15574.0,2019,4,702.2499999999997
16997.0,2023,3,702.0
14198.0,2016,4,701.4000000000002
14356.0,2016,2,701.2300000000001
17321.0,2013,2,700.8599999999999
13238.0,2019,4,700.7299999999997
17734.0,2018,3,700.6299999999999
15800.0,2017,2,699.0800000000002
13258.0,2020,3,698.5799999999999
17423.0,2020,2,698.4100000000001
17796.0,2013,4,697.9000000000001
15053.0,2018,3,697.7900000000003
14829.0,2019,4,697.5500000000003
13596.0,2013,2,697.04
15700.0,2019,2,696.6799999999996
17397.0,2014,2,696.4099999999999
14009.0,2020,2,695.6099999999999
14959.0,2017,4,695.4199999999997
15304.0,2016,8,694.4000000000001
12925.0,2016,2,694.05
14643.0,2019,2,693.8100000000001
12410.0,2023,2,693.3299999999999
13601.0,2020,2,693.3199999999997
14111.0,2016,4,692.85
17198.0,2013,3,692.2200000000001
17733.0,2022,2,692.1900000000003
13838.0,2017,4,691.7299999999999
16212.0,2022,2,690.34
18085.0,2013,2,689.9499999999999
13023.0,2017,2,689.9000000000001
15181.0,2019,3,689.4800000000001
18196.0,2016,2,689.1300000000003
17502.0,2014,4,689.0999999999998
16642.0,2020,2,688.33
12658.0,2014,1,686.0500000000001
16122.0,2016,4,684.42
16495.0,2022,3,684.4100000000001
15669.0,2017,4,684.3399999999999
12942.0,2018,3,683.9000000000001
17874.0,2019,6,683.4600000000002
14222.0,2019,1,683.17
12838.0,2013,2,683.13
15582.0,2017,3,682.9100000000001
13548.0,2016,2,682.4099999999999
18135.0,2016,5,681.91
12478.0,2013,1,680.9900000000002
13524.0,2016,5,680.18
16872.0,2016,3,680.02
15322.0,2016,1,679.68
13430.0,2016,2,679.4499999999999
14788.0,2013,2,679.4399999999998
17994.0,2017,4,678.4900000000001
13925.0,2016,4,678.2499999999999
13607.0,2015,1,678.0099999999996
13388.0,2018,2,677.1000000000001
13040.0,2013,2,676.9900000000001
16377.0,2022,1,676.2
15626.0,2016,2,675.8000000000001
17462.0,2023,2,675.69
13325.0,2016,1,675.3
16418.0,2016,3,675.2699999999998
13355.0,2017,1,674.7
13464.0,2015,1,674.6800000000002
17749.0,2019,2,674.5199999999999
13951.0,2019,3,674.4499999999998
14504.0,2021,4,673.2599999999998
18121.0,2018,2,673.1000000000001
14628.0,2016,2,671.96
17883.0,2016,4,671.7700000000002
12638.0,2014,1,671.69
17299.0,2016,4,669.1100000000001
13799.0,2017,2,669.0600000000002
12418.0,2017,1,668.5799999999997
14342.0,2018,4,668.56
13741.0,2016,3,668.43
16383.0,2016,2,668.3599999999996
15031.0,2017,4,668.1399999999995
18022.0,2014,1,668.1100000000002
16268.0,2016,2,667.6499999999999
15969.0,2019,3,666.1
17777.0,2017,3,665.8600000000001
17105.0,2018,2,665.7800000000004
16056.0,2015,1,664.85
13963.0,2023,4,664.54
16208.0,2023,2,664.2600000000001
15643.0,2019,3,664.0000000000002
14720.0,2016,3,663.8100000000001
13240.0,2016,4,663.6500000000001
16573.0,2016,2,663.6099999999998
14451.0,2020,2,662.5900000000001
16014.0,2018,3,662.3799999999995
18218.0,2020,2,662.08
16774.0,2017,4,661.5200000000001
13028.0,2014,2,661.32
14603.0,2022,1,660.0
15492.0,2016,2,659.46
13518.0,2016,1,659.4399999999998
13759.0,2016,2,659.4100000000001
16357.0,2019,3,658.8799999999999
14150.0,2013,2,658.64
17779.0,2016,3,658.5700000000003
16696.0,2018,4,657.9
12577.0,2013,3,657.8
14818.0,2016,3,657.8
15648.0,2020,2,657.3499999999999
17459.0,2015,2,657.3
15677.0,2015,1,657.23
16157.0,2016,3,656.69
13049.0,2015,2,656.6800000000001
16708.0,2015,1,656.6300000000001
16127.0,2015,1,656.2500000000002
14894.0,2016,1,655.7499999999999
16444.0,2016,4,654.6700000000001
14651.0,2020,2,654.5999999999997
17398.0,2017,3,653.3799999999999
18151.0,2018,2,653.3499999999999
13496.0,2013,2,653.33
15205.0,2016,2,653.2399999999999
14044.0,2017,4,652.8199999999993
14548.0,2018,2,652.8
17523.0,2014,4,652.7400000000001
14034.0,2018,3,651.8199999999999
16734.0,2017,3,650.5099999999999
16469.0,2016,4,650.43
15571.0,2016,4,650.4299999999997
16969.0,2018,3,650.41
17373.0,2016,4,646.9199999999996
12589.0,2018,2,646.6799999999998
15651.0,2022,3,646.3000000000001
17545.0,2015,3,645.9599999999999
14855.0,2017,2,645.6500000000001
12719.0,2013,2,644.9499999999999
17312.0,2018,3,644.3
16431.0,2020,3,642.81
14020.0,2016,2,642.8
13034.0,2013,2,642.7700000000001
15384.0,2019,2,642.41
17046.0,2018,1,642.0199999999999
15297.0,2014,3,641.94
12365.0,2023,2,641.3799999999999
12624.0,2017,2,641.1300000000001
13417.0,2020,2,640.8299999999998
13318.0,2013,3,640.76
12631.0,2015,1,640.5000000000002
14301.0,2017,1,640.14
15919.0,2013,2,639.89
17515.0,2020,4,639.0199999999999
18160.0,2020,2,638.06
14754.0,2023,2,638.0499999999998
14664.0,2014,2,637.89
14128.0,2022,2,637.5
14481.0,2019,2,636.5100000000002
15829.0,2016,2,636.14
15773.0,2013,1,635.6800000000001
14000.0,2020,1,635.6600000000001
16139.0,2017,3,635.41
17985.0,2014,1,634.9499999999999
13892.0,2021,4,632.97
14220.0,2021,2,632.4
16306.0,2020,6,632.2700000000001
18183.0,2021,2,632.0699999999999
13822.0,2013,2,632.0000000000001
14021.0,2018,3,631.9000000000001
15244.0,2021,2,631.5699999999999
13539.0,2016,3,631.3400000000001
17990.0,2021,3,630.84
13046.0,2022,2,629.31
13525.0,2021,2,628.78
14687.0,2017,1,628.38
16022.0,2022,1,628.2800000000001
15028.0,2013,4,627.13
13546.0,2020,3,626.9899999999996
15402.0,2018,2,626.77
14036.0,2023,1,626.6499999999999
13914.0,2014,2,626.4499999999999
14382.0,2014,1,626.07
16750.0,2016,5,623.9300000000003
16718.0,2013,1,623.7500000000002
12649.0,2017,3,623.5099999999999
15147.0,2021,1,623.5
13368.0,2022,2,623.4
15258.0,2019,2,623.1600000000001
17499.0,2023,1,622.88
15182.0,2018,2,622.8499999999999
17460.0,2016,6,622.4299999999998
15768.0,2017,3,621.83
18217.0,2016,2,621.7500000000001
16915.0,2017,6,621.6799999999997
17640.0,2016,1,621.6600000000001
14152.0,2016,2,621.2900000000002
13402.0,2017,2,621.2300000000001
16141.0,2016,1,620.3999999999999
12667.0,2015,1,620.1299999999999
14529.0,2016,3,620.0400000000002
13493.0,2022,2,618.6300000000001
16613.0,2016,1,618.59
13145.0,2016,4,618.52
12596.0,2021,2,618.27
13301.0,2017,4,618.0899999999998
16134.0,2013,2,618.0899999999997
14593.0,2020,3,617.9899999999999
14377.0,2019,2,617.05
16442.0,2021,3,616.7900000000001
16311.0,2014,2,616.26
14905.0,2018,2,616.1500000000002
16005.0,2019,4,615.3900000000001
15275.0,2014,1,615.1399999999999
16566.0,2019,5,614.6600000000001
16116.0,2020,1,612.7800000000001
12513.0,2017,1,612.2900000000001
18149.0,2020,3,612.08
15232.0,2017,2,612.0600000000001
15645.0,2014,1,612.0099999999998
16109.0,2020,2,611.8800000000001
16763.0,2020,1,611.8500000000001
13731.0,2020,2,610.5899999999999
12673.0,2013,2,610.52
15795.0,2018,1,610.0100000000001
13357.0,2022,1,609.9500000000002
14636.0,2022,2,609.8499999999999
13933.0,2017,2,608.7899999999998
12933.0,2019,3,607.53
15573.0,2016,2,607.45
17119.0,2013,2,606.91
14710.0,2014,4,606.1300000000002
17849.0,2020,4,605.8
14133.0,2017,3,605.6399999999999
13888.0,2017,2,605.63
17507.0,2022,2,605.5799999999999
13233.0,2016,2,605.1200000000001
14323.0,2017,2,605.0600000000001
13558.0,2013,4,605.0599999999998
14675.0,2014,1,604.7499999999999
17664.0,2020,2,604.6400000000002
12944.0,2013,2,604.5100000000002
16732.0,2014,1,603.7499999999998
12556.0,2018,2,603.7099999999999
12707.0,2023,1,603.42
17259.0,2018,2,603.3699999999998
15366.0,2016,2,602.51
17890.0,2013,2,602.09
12654.0,2020,5,601.9799999999999
14609.0,2016,4,601.5600000000001
16654.0,2018,4,601.2699999999999
12420.0,2015,1,600.3900000000001
13243.0,2020,1,600.07
18211.0,2016,5,600.07
12872.0,2013,2,599.97
12521.0,2018,1,599.6800000000001
14965.0,2016,2,598.9999999999999
17420.0,2019,3,598.8299999999999
14467.0,2014,4,598.7599999999999
15720.0,2014,1,598.7300000000001
13311.0,2018,2,598.5699999999999
13959.0,2016,3,598.1999999999999
16298.0,2019,3,598.1999999999998
14108.0,2017,2,597.91
17864.0,2016,3,597.5000000000001
16788.0,2017,2,597.4799999999999
14645.0,2018,2,597.0899999999999
15381.0,2020,2,596.85
18246.0,2021,2,596.1
17658.0,2020,2,595.42
14284.0,2016,2,595.2500000000001
16325.0,2018,3,594.2400000000001
12917.0,2017,1,594.0
15442.0,2021,1,594.0
16535.0,2013,1,593.75
18232.0,2016,4,592.97
16203.0,2018,4,592.9000000000001
14692.0,2018,4,591.5500000000001
13276.0,2016,2,590.9300000000001
13270.0,2013,1,590.0
13452.0,2022,2,590.0
14882.0,2014,2,589.7
18123.0,2014,2,589.4399999999999
16723.0,2016,2,589.1500000000001
16838.0,2020,2,588.8500000000001
14338.0,2018,2,588.2199999999999
15624.0,2017,4,588.1300000000001
17351.0,2019,3,587.1500000000002
